tokens,type_token_ratio,avg_sentence_len,stopword_ratio,sections,layers,training_hours,flops_per_hour,energy_kwh
15.0,0.6,15.0,0.0,0.0,34,4.599445699953037,2.2311174078871473e+20,0.5067840978186502
34.0,0.38235294117647056,34.0,0.0,0.0,42,1.9354321730576625,3.313349465451483e+20,0.40614292395236024
30.0,0.43333333333333335,30.0,0.0,0.0,4,9.836917338255248,3.821407114452383e+19,0.022529458963146037
16.0,0.625,16.0,0.0,0.0,6,1.054206884414316,2.924545497320097e+20,0.02719273029404923
6.0,1.0,6.0,0.0,0.0,12,1.6666423907567751,3.79013556443393e+20,0.11711348309434426
36.0,0.3611111111111111,36.0,0.0,0.0,18,7.23060876942778,8.28276113261334e+19,0.16325851879477818
35.0,0.4,35.0,0.0,0.0,31,9.22153663563589,4.9151334373011613e+20,2.139230607776815
17.0,0.7058823529411765,17.0,0.0,0.0,4,9.520212014500213,4.857825513128096e+20,0.27930786961042925
7.0,0.5714285714285714,7.0,0.0,0.0,18,0.8743516767916615,3.536016450886591e+20,0.07685799838427537
28.0,0.42857142857142855,28.0,0.0,0.0,8,5.96318750204944,2.6961803101630615e+20,0.19054523876346385
19.0,0.5263157894736842,19.0,0.0,0.0,46,9.650389272308974,7.95180885987561e+19,0.5129110740606804
7.0,0.8571428571428571,7.0,0.0,0.0,51,0.9271146218839642,2.386177438054212e+20,0.16871405791938768
11.0,0.6363636363636364,11.0,0.0,0.0,20,5.604967501126933,2.7838081415553044e+20,0.44844883532418844
25.0,0.52,25.0,0.0,0.0,38,8.316641177520175,2.7087715595395714e+20,1.2802369546092252
25.0,0.48,25.0,0.0,0.0,53,6.990104372490764,3.885864656801956e+19,0.21299144981216578
32.0,0.40625,32.0,0.0,0.0,48,4.73519306272246,4.4619351241285186e+20,1.5237603206280856
31.0,0.41935483870967744,31.0,0.0,0.0,54,5.365488453136726,1.7204369208049605e+20,0.7478303374122696
34.0,0.38235294117647056,34.0,0.0,0.0,9,9.86786083739417,1.86242291033283e+19,0.024941825211265544
12.0,0.5833333333333334,12.0,0.0,0.0,7,8.023315503682447,1.1407160765399964e+20,0.09118766457268421
26.0,0.38461538461538464,26.0,0.0,0.0,59,3.316526273666279,1.3440867579079038e+20,0.3810526870090989
16.0,0.6875,16.0,0.0,0.0,36,5.170680967538003,2.0366693435900386e+20,0.5667766661175607
16.0,0.625,16.0,0.0,0.0,48,4.418324315193074,1.0799925109324138e+20,0.3366951860054536
17.0,0.5882352941176471,17.0,0.0,0.0,48,8.493366448434333,1.6602885447901318e+20,0.9901200984161546
11.0,0.7272727272727273,11.0,0.0,0.0,37,7.512060570681391,6.4887393947522245e+19,0.2657323830896663
22.0,0.36363636363636365,22.0,0.0,0.0,19,1.9541847836195547,4.4010575888474584e+20,0.23048112996154133
14.0,0.7142857142857143,14.0,0.0,0.0,59,5.062367520794433,6.433276188439582e+19,0.28643909490327085
10.0,0.9,10.0,0.0,0.0,5,0.9391124535730644,1.683089594944686e+20,0.01213118481302956
20.0,0.55,20.0,0.0,0.0,45,6.441378533203682,1.4687786149111853e+19,0.06258424405037756
15.0,0.7333333333333333,15.0,0.0,0.0,32,7.721838268625349,6.460322487156639e+19,0.24038191118410548
28.0,0.39285714285714285,28.0,0.0,0.0,40,9.344784753895087,4.17250360682519e+20,2.288223376518821
38.0,0.3684210526315789,38.0,0.0,0.0,59,3.0667851152480377,1.7521777616766743e+20,0.48582148359556737
33.0,0.42424242424242425,33.0,0.0,0.0,6,4.465475180734578,1.6209947385774424e+20,0.06589348876466135
7.0,0.42857142857142855,7.0,0.0,0.0,23,5.399624638336338,3.1928970832564584e+20,0.5249777306460615
13.0,0.6923076923076923,13.0,0.0,0.0,6,5.101419082077609,3.300764694485634e+20,0.1489631809752426
24.0,0.5416666666666666,24.0,0.0,0.0,28,2.345145119702524,1.7728077820451173e+20,0.1742266112241162
11.0,0.6363636363636364,11.0,0.0,0.0,24,4.574236918559671,7.499966607456279e+19,0.11832042788792291
22.0,0.5454545454545454,22.0,0.0,0.0,6,2.307088060922701,4.028354912016383e+20,0.08270609987039935
11.0,0.8181818181818182,11.0,0.0,0.0,32,9.098931375573487,3.45379809547381e+20,1.5182695762770668
7.0,0.7142857142857143,7.0,0.0,0.0,31,9.14336613773533,3.6786182459673654e+20,1.4996023894850157
15.0,0.6,15.0,0.0,0.0,40,2.212710216085507,2.099913329010143e+20,0.269961631175302
39.0,0.3333333333333333,39.0,0.0,0.0,20,5.164962002294722,1.6497463403114322e+20,0.2600287680339186
39.0,0.358974358974359,39.0,0.0,0.0,3,2.716052239632008,2.0156191652684268e+20,0.025228094087819525
9.0,0.6666666666666666,9.0,0.0,0.0,8,4.29930430063038,4.6518370824745216e+20,0.2294628021555974
7.0,0.7142857142857143,7.0,0.0,0.0,59,9.75382146120855,3.477640760511942e+20,2.878293846146214
6.0,1.0,6.0,0.0,0.0,16,6.8798512018055815,1.3459935523450407e+20,0.22891301806764716
38.0,0.34210526315789475,38.0,0.0,0.0,48,8.43991258691874,4.591209078616997e+20,2.8305827271972834
15.0,0.8666666666666667,15.0,0.0,0.0,2,4.844088148515808,1.621744096910977e+20,0.02449722552355548
10.0,0.7,10.0,0.0,0.0,24,6.748312401609577,1.1166134616794477e+20,0.26313115597624614
26.0,0.46153846153846156,26.0,0.0,0.0,4,3.305550848976358,4.519938562619525e+20,0.08842706359806869
7.0,0.8571428571428571,7.0,0.0,0.0,22,8.39650763356681,1.3761144019936417e+20,0.38012010240403965
23.0,0.391304347826087,23.0,0.0,0.0,31,3.4729801214659126,1.9137948681535806e+20,0.2944409515808935
9.0,0.6666666666666666,9.0,0.0,0.0,3,6.398971206546495,8.996326597706808e+19,0.02476830279998398
13.0,0.6923076923076923,13.0,0.0,0.0,56,5.109426727343856,3.3763420891432247e+19,0.14243895038289245
23.0,0.4782608695652174,23.0,0.0,0.0,51,0.5837215993162004,4.515879913645646e+20,0.19678924395884773
31.0,0.3548387096774194,31.0,0.0,0.0,55,1.8680108046992538,1.5413712747930444e+19,0.023349366853416802
22.0,0.5454545454545454,22.0,0.0,0.0,43,1.6666351788465266,1.7959669320682534e+20,0.19089815416360598
21.0,0.5714285714285714,21.0,0.0,0.0,29,7.5061588072871555,2.6535531578687107e+19,0.0858387180369957
8.0,1.0,8.0,0.0,0.0,28,7.419587141955762,4.149795114057627e+20,1.3448969994101598
11.0,0.6363636363636364,11.0,0.0,0.0,38,0.5410483399779529,4.764172460732285e+20,0.14075947721414397
7.0,0.5714285714285714,7.0,0.0,0.0,8,7.551543313848492,3.7186221565754625e+20,0.31025864973484973
21.0,0.5714285714285714,21.0,0.0,0.0,8,7.534052403772187,1.1137180099384823e+20,0.09975474224411347
14.0,0.6428571428571429,14.0,0.0,0.0,15,4.747361117452153,1.645113973486695e+20,0.17128894155275104
32.0,0.40625,32.0,0.0,0.0,14,5.091956463372758,2.1704110862913143e+20,0.23247122129592138
26.0,0.46153846153846156,26.0,0.0,0.0,31,2.4315929927862627,2.2892554628086743e+20,0.2553263721745525
27.0,0.48148148148148145,27.0,0.0,0.0,10,1.807351063726746,1.0604488560268571e+20,0.028654994983868986
29.0,0.3793103448275862,29.0,0.0,0.0,14,9.783935198237232,4.194908738545638e+20,0.8442132712563619
20.0,0.55,20.0,0.0,0.0,53,0.6684865937891555,2.2127589053574146e+20,0.11524444578476516
17.0,0.5882352941176471,17.0,0.0,0.0,3,5.282877698265652,3.1305426637097114e+20,0.07257626986441236
19.0,0.5789473684210527,19.0,0.0,0.0,2,4.609896739824329,3.338159609759147e+20,0.04536793738320419
13.0,0.7692307692307693,13.0,0.0,0.0,52,4.398500429259053,3.1536858029012805e+20,1.0857213937657468
8.0,1.0,8.0,0.0,0.0,33,3.989465800834882,4.692090375473311e+19,0.09636507268181822
6.0,1.0,6.0,0.0,0.0,38,4.0667518083619925,3.8578429349336924e+19,0.09210947161667843
12.0,0.5,12.0,0.0,0.0,45,7.29318755395466,2.2971327518146327e+20,1.047926420707022
34.0,0.4117647058823529,34.0,0.0,0.0,27,6.947436449608435,4.510470157162454e+20,1.285788997623357
28.0,0.5,28.0,0.0,0.0,28,2.5449512348963195,2.192347789526761e+20,0.2358978020996885
37.0,0.35135135135135137,37.0,0.0,0.0,20,2.3056565661245028,2.0219153230926827e+20,0.14153731333996103
32.0,0.4375,32.0,0.0,0.0,35,7.2026360336590445,4.85094611007807e+20,1.8526722502199287
28.0,0.4642857142857143,28.0,0.0,0.0,38,5.704434924322039,2.959426500568955e+20,0.9595164546754641
38.0,0.3157894736842105,38.0,0.0,0.0,2,3.7995494362225695,4.618572246459496e+20,0.053042630843319415
9.0,0.6666666666666666,9.0,0.0,0.0,46,5.17932253175957,3.592013641740638e+20,1.2273498955572757
34.0,0.38235294117647056,34.0,0.0,0.0,2,7.544888886769914,1.9806689169337516e+20,0.04506912542058106
10.0,0.8,10.0,0.0,0.0,14,6.52548136778624,4.633773219610828e+20,0.6328729848929653
26.0,0.46153846153846156,26.0,0.0,0.0,8,1.0422062264002219,2.7502817379647154e+20,0.033928891728130364
5.0,1.0,5.0,0.0,0.0,55,6.725728272237788,1.3565800943819204e+20,0.7715473277900831
15.0,0.7333333333333333,15.0,0.0,0.0,44,6.333403843880304,1.384882807905334e+20,0.581138687533539
33.0,0.3939393939393939,33.0,0.0,0.0,57,9.35486499850236,2.8504927530551676e+20,2.2876558039553156
31.0,0.3870967741935484,31.0,0.0,0.0,38,9.377371962828388,4.648529757938575e+20,2.463713687271944
20.0,0.55,20.0,0.0,0.0,18,5.947504992308993,3.4449226475186455e+20,0.5421308602864702
23.0,0.43478260869565216,23.0,0.0,0.0,17,7.062803176687669,9.16209748942341e+19,0.1591157840571502
31.0,0.41935483870967744,31.0,0.0,0.0,38,1.4361557177458384,3.932355126316132e+19,0.032195795536359754
31.0,0.3870967741935484,31.0,0.0,0.0,49,6.971980472393659,1.554522699514906e+20,0.7898764966275035
33.0,0.42424242424242425,33.0,0.0,0.0,15,4.618804414002553,6.119435297316497e+19,0.06432416318949492
8.0,0.875,8.0,0.0,0.0,52,0.8903816538505194,7.405295216570761e+19,0.051772468245130036
20.0,0.55,20.0,0.0,0.0,48,3.244494112214346,4.1639324570869544e+20,0.9532553222781575
11.0,0.7272727272727273,11.0,0.0,0.0,21,4.0250167779935015,2.724823935524031e+20,0.3393507242960756
26.0,0.46153846153846156,26.0,0.0,0.0,52,1.4595876884353607,4.813814715431994e+20,0.5405946502835369
23.0,0.5217391304347826,23.0,0.0,0.0,45,5.123833774857091,1.5776416405769395e+20,0.5388009280072524
23.0,0.43478260869565216,23.0,0.0,0.0,22,3.2455622494017526,4.317669858011145e+19,0.044591736536711994
6.0,0.6666666666666666,6.0,0.0,0.0,45,1.329123014226481,3.4602542667676713e+19,0.029215805498533025
31.0,0.3870967741935484,31.0,0.0,0.0,38,8.13352148290775,1.2033569065274106e+20,0.5531801028215709
22.0,0.45454545454545453,22.0,0.0,0.0,40,2.0378483334884523,3.2406000463885304e+20,0.38218289125536165
12.0,0.5833333333333334,12.0,0.0,0.0,43,6.513047076872346,4.016456784978762e+20,1.6010407718218256
17.0,0.5882352941176471,17.0,0.0,0.0,57,5.6914170376706394,2.6232749208657487e+20,1.2448650606135117
16.0,0.625,16.0,0.0,0.0,13,5.336335074699367,1.321148196236087e+19,0.013472720955098778
39.0,0.358974358974359,39.0,0.0,0.0,7,4.585714908320457,2.624331594967982e+19,0.012940182155155201
26.0,0.4230769230769231,26.0,0.0,0.0,16,6.439407825858236,1.4427031288662965e+20,0.21764686514888426
16.0,0.6875,16.0,0.0,0.0,12,2.2490086617212857,4.24347149751615e+19,0.017121225851704103
19.0,0.47368421052631576,19.0,0.0,0.0,24,7.6682221027532735,4.9934549318198205e+20,1.3159582055913848
13.0,0.6923076923076923,13.0,0.0,0.0,4,1.0115268474998536,2.2785113700503608e+20,0.013592856284008782
5.0,1.0,5.0,0.0,0.0,12,9.893921207128255,3.404346988265881e+19,0.06214391889339182
32.0,0.40625,32.0,0.0,0.0,5,3.3896456270590054,1.06099152583127e+20,0.0270178444601782
26.0,0.5,26.0,0.0,0.0,41,1.2657079696502138,1.175915909876056e+20,0.09122940247582174
10.0,0.9,10.0,0.0,0.0,5,8.637481146179718,2.2412788250783914e+20,0.1485803525912139
31.0,0.41935483870967744,31.0,0.0,0.0,16,4.341572216914878,1.7795103319853636e+20,0.18545084941313397
28.0,0.4642857142857143,28.0,0.0,0.0,38,4.542122579431686,1.114943786995373e+20,0.2878353039421608
27.0,0.48148148148148145,27.0,0.0,0.0,21,4.5349189277808115,2.2964427421230835e+20,0.3269734829448904
38.0,0.3684210526315789,38.0,0.0,0.0,47,6.12628124409661,2.591152654952817e+20,1.1432757231765103
11.0,0.6363636363636364,11.0,0.0,0.0,19,3.682326394322097,1.956799208432268e+20,0.19673999281455232
5.0,1.0,5.0,0.0,0.0,6,5.143803336822743,1.791338419650711e+20,0.08500184868498804
36.0,0.3611111111111111,36.0,0.0,0.0,12,7.672747395980777,2.7508578226946615e+20,0.38357795330489286
37.0,0.3783783783783784,37.0,0.0,0.0,45,6.773023149834154,2.928225750671927e+20,1.3644728252610276
25.0,0.44,25.0,0.0,0.0,42,9.944510850016377,1.601016717143722e+20,0.9786362752258556
19.0,0.5263157894736842,19.0,0.0,0.0,9,6.62730492571895,3.630133456419759e+20,0.3146121814283363
5.0,1.0,5.0,0.0,0.0,23,1.7628822441069363,2.0409788335184606e+20,0.12723446405527264
6.0,0.8333333333333334,6.0,0.0,0.0,53,3.5544939371282083,3.402977774530475e+20,0.9477310938113739
16.0,0.6875,16.0,0.0,0.0,7,8.301438649220476,3.4123367323993794e+20,0.2964452367209893
17.0,0.5882352941176471,17.0,0.0,0.0,3,6.10467020681424,2.4456824069962646e+20,0.0655189194588337
12.0,0.8333333333333334,12.0,0.0,0.0,44,4.486249066126361,3.1803818749323307e+20,0.9563354891005741
17.0,0.5294117647058824,17.0,0.0,0.0,20,3.696276735429244,3.081081173029884e+20,0.32782214704073015
21.0,0.5238095238095238,21.0,0.0,0.0,32,6.1837862450569085,2.442128310327692e+20,0.7089409907523258
25.0,0.48,25.0,0.0,0.0,12,7.260325395198952,1.5177283959084745e+20,0.1956349125890257
29.0,0.4482758620689655,29.0,0.0,0.0,11,5.247979116311083,5.533175977525336e+19,0.047810803462493466
29.0,0.3793103448275862,29.0,0.0,0.0,47,7.331087882370443,4.565710897428823e+20,2.311334206866963
7.0,0.8571428571428571,7.0,0.0,0.0,58,5.791296439126842,2.9333255010832695e+20,1.4733603446220749
39.0,0.358974358974359,39.0,0.0,0.0,11,1.2977280889358507,2.6589992560994443e+19,0.005830572437711156
33.0,0.42424242424242425,33.0,0.0,0.0,31,4.740413628700333,1.1840345304770281e+20,0.26398804912230256
39.0,0.3333333333333333,39.0,0.0,0.0,13,1.9105049982082114,3.426978300106304e+20,0.1298703417081605
12.0,0.5,12.0,0.0,0.0,19,6.747085400292821,3.935799447810807e+20,0.701322171559976
38.0,0.34210526315789475,38.0,0.0,0.0,20,2.3041761973494492,1.0666357381505655e+19,0.0074805134500897305
8.0,0.75,8.0,0.0,0.0,54,8.451131439813693,2.463912487986998e+20,1.641673359355195
8.0,0.75,8.0,0.0,0.0,49,9.031358223895523,4.859325761263975e+20,3.139626737342445
32.0,0.34375,32.0,0.0,0.0,56,9.846878157071716,4.6815885288435456e+20,3.8142338932060453
12.0,0.5833333333333334,12.0,0.0,0.0,59,9.565894756510078,4.976049709156039e+20,3.9973202217105808
28.0,0.4642857142857143,28.0,0.0,0.0,59,8.305079576489124,4.439946819389459e+20,3.2540349985438994
22.0,0.5909090909090909,22.0,0.0,0.0,51,6.3851820464668565,1.4067056686818873e+20,0.6877531534600246
16.0,0.625,16.0,0.0,0.0,10,6.954687402253258,4.694850740993708e+20,0.4799729237665702
31.0,0.45161290322580644,31.0,0.0,0.0,23,4.583332086872966,1.8328285060420593e+20,0.2923557134525108
17.0,0.5882352941176471,17.0,0.0,0.0,15,6.529539360395106,3.890287447750301e+20,0.5573637254286602
27.0,0.4444444444444444,27.0,0.0,0.0,18,3.8695273733778395,7.624750511414339e+19,0.07861388979247722
5.0,0.8,5.0,0.0,0.0,58,3.170224361636693,4.5579123966004416e+20,1.221497351735404
12.0,0.75,12.0,0.0,0.0,59,8.596695137471226,1.059795144006812e+20,0.8009247807670021
10.0,0.9,10.0,0.0,0.0,24,9.354459155802324,2.4910645412575707e+19,0.0858466365868566
28.0,0.39285714285714285,28.0,0.0,0.0,6,2.1080261536448037,2.335235013446681e+20,0.04333414601400429
10.0,0.8,10.0,0.0,0.0,43,2.1550619455824847,3.343462425373408e+20,0.4631971229842886
37.0,0.3783783783783784,37.0,0.0,0.0,22,2.438198203315772,2.7878270419361897e+20,0.2286245036490604
11.0,0.7272727272727273,11.0,0.0,0.0,58,3.1349269901797876,4.172161661540701e+19,0.11177376952658963
16.0,0.5625,16.0,0.0,0.0,2,7.121540113083683,4.884746514395874e+20,0.10053419372665098
13.0,0.6153846153846154,13.0,0.0,0.0,20,5.320076194778065,3.811295007628207e+20,0.5854414748810934
32.0,0.34375,32.0,0.0,0.0,54,7.4663554544559485,3.5124827036605684e+20,2.092397080908132
9.0,0.5555555555555556,9.0,0.0,0.0,11,1.6835299381561408,3.80676446820807e+20,0.09797099936108175
34.0,0.38235294117647056,34.0,0.0,0.0,11,0.7690888186612996,2.014899213235779e+20,0.02570436682003342
15.0,0.6666666666666666,15.0,0.0,0.0,47,1.5283846006238737,4.5808266604650575e+20,0.4867337720417124
19.0,0.47368421052631576,19.0,0.0,0.0,44,2.0911639130060813,1.2585781888117665e+20,0.1658272849697349
38.0,0.3157894736842105,38.0,0.0,0.0,40,4.609640301725895,1.1705106841256765e+20,0.3261802273740017
15.0,0.7333333333333333,15.0,0.0,0.0,23,7.753349264033231,1.0346716607133379e+19,0.02778411990993994
22.0,0.5,22.0,0.0,0.0,59,8.207227714494326,2.5734887878965458e+20,1.8256116569537744
7.0,0.5714285714285714,7.0,0.0,0.0,9,2.292055792244531,4.6906133207127726e+20,0.1336329228708129
27.0,0.37037037037037035,27.0,0.0,0.0,41,9.311168304515697,3.7626071274941586e+20,2.0837182493857984
13.0,0.6153846153846154,13.0,0.0,0.0,2,5.745106727827777,1.3833185849719128e+20,0.02294633769605761
33.0,0.3939393939393939,33.0,0.0,0.0,26,3.0131132101289184,3.925156819599877e+20,0.4628115306675935
38.0,0.34210526315789475,38.0,0.0,0.0,47,5.7902931190762255,3.215700494809926e+20,1.331814060011627
35.0,0.4,35.0,0.0,0.0,19,5.721773244806285,2.8655172098507e+20,0.47429065303328555
21.0,0.6190476190476191,21.0,0.0,0.0,14,1.1932795896889654,1.8152856563378176e+20,0.04564425005791751
34.0,0.4117647058823529,34.0,0.0,0.0,4,2.8517376791915727,2.5456470931472076e+20,0.044129327210292356
19.0,0.631578947368421,19.0,0.0,0.0,18,8.435752050452155,1.1031679795357704e+19,0.025044788773408933
26.0,0.46153846153846156,26.0,0.0,0.0,43,9.301072303063348,2.4052799177880502e+20,1.4233638762828564
16.0,0.6875,16.0,0.0,0.0,9,6.964619631187308,1.4177339899233593e+20,0.13285437369428246
23.0,0.391304347826087,23.0,0.0,0.0,9,1.4743052148043847,4.793909512484679e+20,0.09089888979902029
32.0,0.34375,32.0,0.0,0.0,32,8.85241405987612,3.1214697638162563e+19,0.13064666247511172
6.0,0.6666666666666666,6.0,0.0,0.0,26,6.88161280773687,2.041256224544369e+19,0.051557667750144726
35.0,0.34285714285714286,35.0,0.0,0.0,51,9.736254957610026,4.893715985604065e+20,3.6440868428823556
28.0,0.4642857142857143,28.0,0.0,0.0,43,3.0925715712951405,1.9633524197695288e+20,0.3905126606671552
28.0,0.42857142857142855,28.0,0.0,0.0,28,4.952469035775086,2.909198061911705e+20,0.5976319485366051
28.0,0.4642857142857143,28.0,0.0,0.0,42,7.860691018278155,2.1586835149948554e+20,1.0659765054692136
25.0,0.44,25.0,0.0,0.0,54,6.444612857392462,2.620059438212986e+19,0.1334425903462087
36.0,0.3611111111111111,36.0,0.0,0.0,36,3.05499896140646,5.506103725204408e+19,0.0917088616146554
13.0,0.6923076923076923,13.0,0.0,0.0,58,9.301619524882547,4.518562739767736e+20,3.5942559558306635
8.0,0.625,8.0,0.0,0.0,46,9.884606033754316,7.59750797357336e+19,0.48708804829681934
21.0,0.5714285714285714,21.0,0.0,0.0,40,5.311617172199472,4.141189333306478e+20,1.307529598529074
15.0,0.5333333333333333,15.0,0.0,0.0,56,0.5947937477390022,3.657537337557073e+20,0.1737048535878621
29.0,0.3793103448275862,29.0,0.0,0.0,39,5.204420682903665,4.364104771401535e+20,1.3014282338570338
30.0,0.4666666666666667,30.0,0.0,0.0,29,6.99352959549071,4.0047248078868775e+20,1.2277872800561564
19.0,0.6842105263157895,19.0,0.0,0.0,32,5.2055037757803015,3.024185111312581e+19,0.07637884464872217
9.0,0.7777777777777778,9.0,0.0,0.0,36,2.831525765919094,4.784662645846431e+20,0.7211544808155513
19.0,0.5789473684210527,19.0,0.0,0.0,58,1.549833216792602,2.8837801640975054e+20,0.3821165536666729
24.0,0.4166666666666667,24.0,0.0,0.0,10,9.657899940903379,4.447711500777659e+20,0.6214236615327956
5.0,0.8,5.0,0.0,0.0,46,6.546796862681247,3.249861161315241e+20,1.42646154542671
8.0,0.625,8.0,0.0,0.0,11,2.012819839895445,2.0204024779317002e+20,0.06307461304032165
20.0,0.5,20.0,0.0,0.0,19,5.410028320099752,4.5978521467542805e+20,0.6852927594695113
19.0,0.5263157894736842,19.0,0.0,0.0,29,1.9722098374153476,8.338421868388191e+19,0.06929604721065594
31.0,0.41935483870967744,31.0,0.0,0.0,43,9.178711180291778,3.699726208589981e+20,2.1906906115195435
17.0,0.4117647058823529,17.0,0.0,0.0,18,0.7617036496367022,3.515745412858183e+20,0.06710879253676873
25.0,0.52,25.0,0.0,0.0,48,6.7941646782054415,3.132135595421426e+20,1.5275811092164515
30.0,0.4666666666666667,30.0,0.0,0.0,58,3.3670570000743942,4.282085754259254e+20,1.2641245309443823
5.0,0.8,5.0,0.0,0.0,19,8.58981172481618,1.0221935169242808e+20,0.2431526076568662
9.0,0.8888888888888888,9.0,0.0,0.0,4,9.795626586413295,2.2255599967432258e+20,0.13281504208467024
31.0,0.41935483870967744,31.0,0.0,0.0,24,7.526052528707052,1.1225254105476028e+19,0.03041837213438368
8.0,0.75,8.0,0.0,0.0,39,7.401908984940991,4.1122014799774817e+20,1.7331477532394268
30.0,0.43333333333333335,30.0,0.0,0.0,17,8.632791883401586,2.7090289297439533e+20,0.5956926983760354
39.0,0.358974358974359,39.0,0.0,0.0,38,8.4632488453074,3.998176771567371e+20,1.9751463855001736
17.0,0.5294117647058824,17.0,0.0,0.0,21,5.890425680716916,1.507411613827414e+20,0.2683728067268289
28.0,0.42857142857142855,28.0,0.0,0.0,34,2.2112019497932334,5.4021869041155e+19,0.06016690167243919
14.0,0.6428571428571429,14.0,0.0,0.0,27,8.88658818799091,9.382241333158856e+19,0.3291510357417366
9.0,0.7777777777777778,9.0,0.0,0.0,19,1.480041534550733,4.2955818838439435e+20,0.17860905459557122
19.0,0.5789473684210527,19.0,0.0,0.0,16,5.374701991250033,8.983950129606902e+19,0.11388393057977089
34.0,0.4117647058823529,34.0,0.0,0.0,28,9.355026498532373,3.627234082013356e+20,1.4439035406132819
13.0,0.8461538461538461,13.0,0.0,0.0,28,4.272350193752441,4.459595830790734e+20,0.8194089748785143
9.0,0.7777777777777778,9.0,0.0,0.0,40,3.844413926879944,2.6241112547209026e+20,0.5966592014364807
24.0,0.4583333333333333,24.0,0.0,0.0,30,9.03666546173958,6.18888574947896e+19,0.24551904753447298
38.0,0.3684210526315789,38.0,0.0,0.0,9,7.2304715700965305,3.083717048840093e+20,0.3075012231517476
37.0,0.3783783783783784,37.0,0.0,0.0,20,2.420664448315986,2.7562630558052703e+20,0.20400955707571836
12.0,0.6666666666666666,12.0,0.0,0.0,35,2.2076029761525153,3.73291279021715e+20,0.420142912165703
17.0,0.6470588235294118,17.0,0.0,0.0,46,2.4733834447287966,4.11113871068579e+20,0.6952240134026392
29.0,0.4482758620689655,29.0,0.0,0.0,43,7.336134408890439,1.7960335102598686e+20,0.8480411898358893
27.0,0.48148148148148145,27.0,0.0,0.0,52,2.1383350748282557,1.3751004679399496e+20,0.2286028407951174
12.0,0.9166666666666666,12.0,0.0,0.0,39,5.972626452275059,2.4082920891465273e+20,0.873242260802352
33.0,0.3939393939393939,33.0,0.0,0.0,25,3.4366420288593984,4.571653192492038e+20,0.5911612292270648
15.0,0.6,15.0,0.0,0.0,46,6.032527636936498,3.5950075943747106e+20,1.449015746966565
17.0,0.6470588235294118,17.0,0.0,0.0,42,3.2178380006619083,9.67326063736242e+19,0.19431203903921182
23.0,0.5652173913043478,23.0,0.0,0.0,26,4.700459636130268,3.4171677534068775e+20,0.6258379912642639
7.0,1.0,7.0,0.0,0.0,59,0.8497219776988314,4.306542501823786e+20,0.33518857674162106
32.0,0.4375,32.0,0.0,0.0,25,7.633242159228355,1.7588004311656671e+19,0.05084851161319203
36.0,0.3888888888888889,36.0,0.0,0.0,14,4.780380311544376,1.8044246384156574e+20,0.18422868875907863
15.0,0.6666666666666666,15.0,0.0,0.0,21,6.897708593820089,2.126213824203476e+20,0.45556272960319827
10.0,0.8,10.0,0.0,0.0,37,8.101691592226409,3.367816585189121e+20,1.5092704007447066
24.0,0.5,24.0,0.0,0.0,46,2.130987129697025,4.6135528140142576e+19,0.06693231872147548
12.0,0.5,12.0,0.0,0.0,43,2.616942612966824,4.4441486905628256e+20,0.6951300063217345
18.0,0.5,18.0,0.0,0.0,31,7.297068560398479,1.5418711794471793e+20,0.5005069498983038
35.0,0.34285714285714286,35.0,0.0,0.0,16,7.325433102146719,7.976812307903175e+19,0.14020726120043217
7.0,0.5714285714285714,7.0,0.0,0.0,20,6.606060519587906,6.539580926975022e+19,0.11932696724593277
25.0,0.44,25.0,0.0,0.0,4,3.5383496237154857,1.589261742297153e+20,0.032919171028630276
20.0,0.5,20.0,0.0,0.0,18,3.8899501053689622,3.062529919599552e+20,0.310931612027833
24.0,0.5,24.0,0.0,0.0,5,6.612692884357955,1.3851244375165598e+20,0.06777957858817892
17.0,0.5294117647058824,17.0,0.0,0.0,47,2.644484476303557,2.9542309356858284e+20,0.5284744520395058
29.0,0.3793103448275862,29.0,0.0,0.0,3,3.914458623932497,1.8781103957336264e+20,0.032404261855195335
6.0,0.8333333333333334,6.0,0.0,0.0,24,3.857429230981846,3.590507470379737e+20,0.4914025581262965
10.0,0.7,10.0,0.0,0.0,47,9.176086105345767,3.2464799670300926e+19,0.2037187762929827
19.0,0.42105263157894735,19.0,0.0,0.0,42,7.996875886222174,1.0060061457483576e+20,0.4767305612432086
34.0,0.4117647058823529,34.0,0.0,0.0,29,3.296520127946057,3.0328053677934654e+20,0.44061351510078406
27.0,0.4444444444444444,27.0,0.0,0.0,17,3.8434432781647554,2.9566288359505986e+20,0.2859627238859377
20.0,0.55,20.0,0.0,0.0,6,6.775667663547552,4.285245784568109e+20,0.25609223940295106
21.0,0.5714285714285714,21.0,0.0,0.0,46,6.873816992376088,2.2766943058065588e+20,1.0697941109181512
16.0,0.6875,16.0,0.0,0.0,18,5.6393225869335,4.8537312235423085e+20,0.7365739571845316
14.0,0.5714285714285714,14.0,0.0,0.0,15,7.091296303636551,4.109185155861032e+20,0.6266022338569076
27.0,0.4444444444444444,27.0,0.0,0.0,37,6.398557123990445,2.5830806067567895e+19,0.09052425386811047
9.0,0.4444444444444444,9.0,0.0,0.0,38,8.09646694983273,1.3177274093725957e+20,0.5454019569197343
